id_cliente,nome,idade,sexo,cor,casado,qt_filhos,cidade,renda,qt_carros,qt_cart_cred,casa_propria,credit_score,endivid,trabalha,Conta Corrente Plus,Cart�o Platinum,Seguro Residencial,Cr�dito Pessoal Flex,Investimento Renda Fixa
8649,João Pereira,57,M,Parda,Sim,4,Curitiba,144814,0,1,Não,423,51898,Sim,1,1,1,0,1
8650,Fernanda Rodrigues,35,F,Preta,Não,4,Fortaleza,48983,0,5,Não,399,13521,Não,1,0,0,0,0
8651,Patrícia Oliveira,60,F,Preta,Sim,3,Recife,263247,3,4,Sim,819,5903,Sim,1,0,0,0,0
8652,Juliana Souza,43,F,Indígena,Não,1,Brasília,110782,0,3,Não,456,9896,Sim,1,1,1,0,1
8653,Maria Rodrigues,42,F,Parda,Não,0,São Paulo,84005,1,0,Não,436,10410,Sim,1,1,0,1,0
8654,Laura Costa,64,F,Parda,Não,3,Rio de Janeiro,116826,3,1,Sim,600,3983,Não,1,0,1,0,1
8655,Juliana Rodrigues,55,F,Preta,Sim,4,Brasília,244904,1,1,Sim,772,77321,Sim,1,1,1,0,1
8656,Juliana Silva,72,F,Indígena,Sim,2,Brasília,58879,2,3,Sim,655,18199,Sim,1,0,1,0,1
8657,Paulo Oliveira,24,M,Amarela,Sim,3,Belo Horizonte,67893,0,0,Sim,508,32436,Não,1,0,1,1,1
8658,Fernanda Costa,19,F,Preta,Sim,3,Fortaleza,91947,0,2,Sim,303,37465,Não,1,0,1,0,0
8659,Fernanda Rodrigues,55,F,Branca,Não,3,Goiânia,98393,2,2,Sim,326,21962,Não,1,1,1,1,0
8660,Fernanda Costa,59,F,Amarela,Sim,1,Rio de Janeiro,297431,0,0,Não,487,26657,Não,1,1,0,0,1
8661,Camila Rodrigues,20,F,Branca,Não,1,Brasília,181463,1,1,Não,596,38273,Sim,1,0,1,0,1
8662,Camila Souza,71,F,Preta,Sim,4,Belo Horizonte,136211,3,5,Sim,452,510,Não,0,0,1,0,1
8663,Patrícia Costa,62,F,Parda,Não,4,Belo Horizonte,81800,1,5,Sim,345,13797,Não,1,0,0,1,0
8664,Maria Gomes,33,F,Indígena,Não,1,São Paulo,24229,1,1,Não,603,6800,Sim,1,0,0,0,0
8665,Camila Gomes,34,F,Branca,Sim,1,Goiânia,226984,1,1,Sim,558,168,Não,1,1,1,1,1
8666,Fernanda Rodrigues,46,F,Branca,Sim,0,Curitiba,124307,3,1,Sim,346,10,Não,1,1,1,0,1
8667,Paulo Gomes,44,M,Branca,Não,1,Brasília,115317,1,3,Sim,739,26180,Não,1,0,0,1,1
8668,Laura Pereira,27,F,Indígena,Sim,3,Fortaleza,142660,2,5,Não,557,26441,Não,0,0,1,0,1
8669,Ana Pereira,21,F,Amarela,Sim,0,Recife,215256,1,5,Não,449,79671,Não,1,1,1,1,0
8670,Paulo Santos,34,M,Branca,Não,2,Goiânia,282365,3,0,Sim,420,29185,Não,1,1,0,1,0
8671,Fernando Silva,54,M,Parda,Sim,0,Fortaleza,275635,3,1,Sim,532,65257,Não,1,0,0,1,0
8672,Camila Gomes,72,F,Parda,Sim,2,Goiânia,125532,0,0,Não,750,16970,Não,1,0,1,1,0
8673,Ricardo Alves,66,M,Branca,Não,1,Porto Alegre,235062,1,2,Sim,472,53351,Não,0,0,1,0,1
8674,Maria Santos,47,F,Indígena,Sim,0,São Paulo,115854,3,3,Não,597,33865,Sim,1,0,0,0,0
8675,Antônio Alves,21,M,Indígena,Sim,2,Curitiba,221654,0,4,Sim,694,85606,Não,1,1,0,0,1
8676,Paulo Rodrigues,66,M,Preta,Sim,1,Rio de Janeiro,53432,0,1,Não,645,8320,Sim,1,0,0,1,0
8677,Pedro Ferreira,54,M,Amarela,Não,0,Belo Horizonte,54317,1,1,Sim,621,22224,Não,1,0,0,0,0
8678,João Costa,60,M,Amarela,Sim,0,Curitiba,223789,1,0,Não,824,18290,Não,1,1,1,1,1
8679,Carlos Souza,71,M,Amarela,Não,1,Belo Horizonte,66045,2,2,Não,373,30903,Sim,1,0,1,0,0
8680,Eduardo Alves,21,M,Preta,Sim,4,Goiânia,75539,3,5,Sim,328,15057,Não,1,1,0,0,0
8681,Patrícia Silva,79,F,Preta,Não,4,Curitiba,23156,3,5,Sim,357,1683,Sim,1,1,1,1,1
8682,Juliana Rodrigues,48,F,Preta,Não,3,Fortaleza,167108,2,0,Não,518,80857,Sim,1,0,1,1,1
8683,Juliana Oliveira,30,F,Preta,Não,3,Goiânia,153486,0,3,Sim,744,13642,Sim,1,1,1,0,1
8684,Fernanda Rodrigues,38,F,Parda,Sim,0,Belo Horizonte,262182,2,1,Sim,716,48776,Sim,0,1,1,1,1
8685,Beatriz Ferreira,72,F,Preta,Não,3,São Paulo,152210,0,4,Não,764,24262,Sim,1,1,0,0,1
8686,Beatriz Oliveira,79,F,Branca,Não,0,Fortaleza,212037,2,5,Sim,569,86933,Não,0,1,1,0,1
8687,Pedro Costa,42,M,Parda,Sim,2,Salvador,239215,1,3,Sim,309,49441,Não,0,0,1,1,0
8688,Pedro Santos,64,M,Indígena,Sim,0,São Paulo,38520,0,4,Não,309,7589,Sim,0,1,0,0,0
8689,Ricardo Rodrigues,39,M,Preta,Não,1,Rio de Janeiro,266011,0,3,Não,648,89633,Sim,1,0,0,0,0
8690,Antônio Pereira,68,M,Indígena,Não,0,Curitiba,224390,1,0,Sim,396,44208,Sim,1,0,1,0,1
8691,Beatriz Silva,27,F,Preta,Sim,4,Curitiba,135070,3,3,Não,356,22225,Não,1,0,0,0,0
8692,Patrícia Santos,47,F,Branca,Não,1,Rio de Janeiro,258147,1,2,Sim,627,114684,Não,1,1,1,0,1
8693,Carlos Silva,31,M,Indígena,Sim,3,São Paulo,232998,0,4,Sim,471,45747,Sim,1,1,1,0,1
8694,Laura Souza,78,F,Indígena,Não,0,Brasília,152929,1,2,Não,772,26137,Não,1,0,0,0,0
8695,Ricardo Silva,70,M,Branca,Não,4,São Paulo,228890,2,1,Não,344,27567,Não,1,0,0,0,1
8696,Juliana Oliveira,79,F,Parda,Sim,0,Porto Alegre,185612,0,1,Não,304,10898,Não,0,1,0,0,1
8697,Antônio Silva,53,M,Preta,Sim,1,Belo Horizonte,89220,2,0,Não,503,37890,Não,0,1,0,0,0
8698,Beatriz Santos,22,F,Preta,Sim,0,Brasília,231492,0,4,Sim,435,30767,Não,1,1,1,0,0
8699,Laura Santos,62,F,Indígena,Sim,3,Salvador,53911,1,5,Não,847,12719,Sim,1,0,0,1,1
8700,João Oliveira,62,M,Preta,Sim,0,Porto Alegre,151572,1,4,Sim,410,6807,Não,0,0,1,1,0
8701,Patrícia Oliveira,19,F,Preta,Sim,3,Curitiba,25914,1,4,Não,470,2446,Não,1,0,0,0,0
8702,Camila Pereira,79,F,Indígena,Não,2,Recife,95697,1,2,Não,506,37042,Não,0,0,0,1,0
8703,Beatriz Ferreira,62,F,Indígena,Sim,3,São Paulo,240050,3,3,Não,756,8454,Sim,0,1,0,0,1
8704,Laura Rodrigues,66,F,Indígena,Não,2,Curitiba,257660,0,0,Sim,704,62031,Não,0,1,0,1,1
8705,Paulo Rodrigues,80,M,Parda,Não,4,Curitiba,224587,1,0,Não,747,16745,Não,1,1,0,1,0
8706,Carolina Santos,28,F,Branca,Sim,1,Brasília,142197,0,3,Não,424,6206,Sim,1,0,0,1,0
8707,Patrícia Santos,61,F,Preta,Não,0,Curitiba,196645,0,2,Sim,398,46090,Sim,1,0,0,0,1
8708,Beatriz Gomes,38,F,Preta,Não,4,Rio de Janeiro,107007,1,3,Sim,455,7207,Sim,1,0,0,0,1
8709,Ana Costa,56,F,Branca,Não,2,Belo Horizonte,241230,1,4,Sim,534,26021,Não,1,1,1,1,0
8710,João Silva,74,M,Parda,Não,3,Rio de Janeiro,29134,3,4,Não,415,1861,Sim,1,1,0,0,1
8711,Luiz Silva,33,M,Amarela,Sim,3,Curitiba,207982,1,2,Não,400,8817,Sim,1,1,0,0,1
8712,Ana Santos,27,F,Preta,Não,3,São Paulo,160503,1,5,Não,793,74813,Não,1,1,1,0,0
8713,Eduardo Costa,77,M,Amarela,Sim,1,Rio de Janeiro,105384,0,2,Não,560,6835,Não,1,1,0,1,1
8714,Amanda Silva,80,F,Preta,Não,3,Salvador,172585,0,2,Sim,742,25109,Não,1,1,1,1,0
8715,Paulo Gomes,58,M,Amarela,Sim,0,Porto Alegre,35548,3,5,Sim,836,16895,Não,1,0,1,1,1
8716,Amanda Souza,20,F,Indígena,Não,3,Rio de Janeiro,75205,1,0,Não,715,22107,Sim,0,1,1,1,0
8717,Ricardo Rodrigues,27,M,Indígena,Sim,2,Curitiba,156674,1,0,Não,817,6731,Sim,1,0,0,1,1
8718,Maria Souza,22,F,Parda,Não,3,Recife,274946,2,1,Não,340,8695,Não,1,1,0,1,0
8719,Miguel Rodrigues,76,M,Parda,Não,2,Fortaleza,289818,2,2,Sim,750,136753,Sim,1,1,1,0,0
8720,Luiz Pereira,65,M,Amarela,Sim,4,São Paulo,188950,3,4,Não,713,91612,Sim,1,1,1,0,1
8721,Luiz Costa,51,M,Branca,Sim,0,Brasília,156539,3,4,Não,737,13978,Sim,1,0,1,0,1
8722,Carolina Gomes,48,F,Preta,Sim,2,São Paulo,51516,0,4,Sim,363,9306,Sim,1,1,1,0,1
8723,Fernando Gomes,29,M,Branca,Não,4,Curitiba,207757,0,4,Não,674,50743,Não,1,1,0,0,0
8724,Carolina Silva,39,F,Branca,Não,4,Porto Alegre,126353,3,1,Não,613,36639,Não,1,0,0,1,0
8725,João Alves,41,M,Amarela,Sim,2,Fortaleza,175232,1,4,Sim,598,5050,Sim,0,0,1,0,0
8726,Miguel Santos,39,M,Parda,Sim,3,Rio de Janeiro,108909,1,3,Não,435,35595,Não,1,0,0,1,1
8727,Eduardo Gomes,54,M,Indígena,Sim,4,Goiânia,74482,3,4,Não,448,6918,Sim,1,1,0,0,0
8728,Ricardo Costa,69,M,Amarela,Não,1,Goiânia,295211,0,2,Sim,313,125509,Sim,1,1,0,1,1
8729,Ricardo Ferreira,31,M,Indígena,Não,2,Curitiba,297614,0,0,Não,586,138568,Não,1,1,0,0,0
8730,Carlos Ferreira,45,M,Branca,Sim,3,Goiânia,294569,3,0,Sim,439,137817,Não,1,1,0,1,1
8731,Beatriz Oliveira,34,F,Branca,Sim,0,São Paulo,191173,2,4,Não,577,8811,Sim,0,1,0,1,1
8732,Fernando Ferreira,35,M,Preta,Não,1,Salvador,47489,1,2,Sim,330,20087,Sim,1,1,1,0,0
8733,Antônio Rodrigues,69,M,Parda,Não,1,São Paulo,277712,3,4,Não,554,26360,Sim,1,1,0,0,1
8734,Fernanda Costa,72,F,Amarela,Sim,1,Recife,101019,2,3,Sim,356,45258,Não,1,1,1,1,1
8735,João Ferreira,23,M,Preta,Não,0,Belo Horizonte,80749,1,3,Não,301,2690,Não,1,0,0,0,0
8736,Luiz Rodrigues,78,M,Preta,Sim,1,Recife,276905,2,0,Sim,375,49571,Sim,0,1,0,1,0
8737,Patrícia Costa,76,F,Indígena,Não,2,Salvador,262288,0,0,Sim,418,68127,Sim,1,1,1,0,0
8738,Fernando Oliveira,56,M,Amarela,Não,1,São Paulo,223009,3,3,Não,488,2706,Não,1,1,0,0,1
8739,Amanda Rodrigues,59,F,Preta,Sim,1,Recife,155673,0,3,Sim,831,22037,Não,1,0,0,1,1
8740,Eduardo Costa,31,M,Indígena,Sim,0,Rio de Janeiro,233282,1,2,Não,672,95996,Sim,1,0,0,0,0
8741,João Souza,53,M,Branca,Sim,2,Rio de Janeiro,114338,0,3,Sim,645,15076,Sim,1,1,0,1,1
8742,Pedro Gomes,58,M,Indígena,Não,0,Goiânia,211027,0,1,Sim,635,37092,Sim,1,0,1,1,0
8743,Maria Pereira,30,F,Parda,Sim,0,Salvador,238123,0,3,Não,480,61965,Sim,0,0,0,0,1
8744,Carlos Silva,52,M,Indígena,Sim,3,Goiânia,134806,2,0,Sim,774,4704,Sim,1,1,0,0,0
8745,Carolina Silva,66,F,Branca,Sim,0,Recife,225359,2,3,Sim,618,100255,Sim,1,0,0,0,1
8746,Fernando Rodrigues,23,M,Branca,Não,3,Curitiba,165769,2,1,Não,355,65934,Não,0,1,0,0,0
8747,Fernanda Gomes,19,F,Amarela,Não,4,São Paulo,105075,3,1,Não,350,40922,Não,1,0,0,1,1
8748,Camila Alves,36,F,Parda,Sim,4,Belo Horizonte,152537,3,5,Sim,473,21673,Sim,1,0,1,0,0
8749,Patrícia Rodrigues,30,F,Parda,Não,0,São Paulo,140590,1,5,Sim,486,20275,Sim,1,0,0,0,1
8750,Maria Gomes,45,F,Preta,Não,2,Recife,281110,0,2,Não,627,80450,Sim,1,1,0,0,0
8751,Beatriz Pereira,76,F,Parda,Não,0,São Paulo,199505,3,1,Sim,801,2461,Não,1,1,1,1,1
8752,Ana Oliveira,80,F,Branca,Não,4,Fortaleza,222742,0,1,Sim,464,69557,Sim,1,0,1,0,1
8753,Ricardo Souza,37,M,Parda,Não,2,Goiânia,255578,0,3,Sim,588,67289,Sim,1,1,1,0,1
8754,Patrícia Costa,42,F,Preta,Sim,0,Curitiba,289368,2,0,Sim,843,24045,Sim,1,0,0,1,0
8755,Fernanda Alves,73,F,Indígena,Não,4,Fortaleza,286470,2,3,Sim,384,3006,Sim,0,0,0,1,1
8756,Camila Silva,19,F,Parda,Sim,0,Rio de Janeiro,52456,2,4,Sim,814,9771,Não,1,0,1,0,0
8757,Fernanda Santos,46,F,Preta,Não,1,Fortaleza,97475,3,0,Não,561,33735,Sim,1,1,0,0,0
8758,Amanda Gomes,69,F,Branca,Não,1,Fortaleza,153211,1,2,Sim,578,24204,Não,1,0,1,0,1
8759,Amanda Souza,71,F,Preta,Não,1,Recife,213863,1,3,Sim,703,60798,Sim,1,0,0,1,1
8760,Fernanda Alves,42,F,Amarela,Sim,0,Curitiba,161033,2,1,Não,475,25172,Não,1,1,0,0,1
8761,Carolina Gomes,54,F,Preta,Não,2,Porto Alegre,24109,1,1,Sim,575,472,Não,1,0,1,1,0
8762,Fernando Souza,54,M,Preta,Não,2,Recife,249312,2,4,Sim,662,65816,Não,0,1,1,0,1
8763,Eduardo Gomes,42,M,Indígena,Sim,4,Salvador,74266,3,0,Não,547,19320,Não,0,1,0,0,1
8764,Carlos Pereira,51,M,Branca,Sim,4,Fortaleza,269263,1,0,Não,401,86223,Não,0,0,0,1,1
8765,Camila Pereira,24,F,Parda,Sim,4,Goiânia,84305,1,5,Não,479,25875,Sim,1,1,0,1,0
8766,João Oliveira,35,M,Indígena,Não,3,Brasília,77455,3,1,Sim,505,34456,Sim,1,0,0,0,0
8767,Luiz Pereira,35,M,Indígena,Sim,1,Recife,60341,2,2,Sim,392,25277,Sim,1,1,1,0,0
8768,Miguel Alves,71,M,Parda,Não,3,Salvador,242902,1,1,Sim,335,37858,Não,1,0,1,1,1
8769,Camila Souza,65,F,Branca,Sim,0,Salvador,183574,1,4,Sim,726,74590,Não,1,0,1,1,0
8770,Fernando Santos,48,M,Indígena,Sim,1,Brasília,148792,2,3,Não,623,58616,Não,1,0,0,0,1
8771,Patrícia Rodrigues,33,F,Preta,Sim,4,Brasília,275058,2,3,Não,743,48439,Sim,1,0,1,1,0
8772,Beatriz Santos,69,F,Indígena,Sim,0,Goiânia,272842,1,2,Sim,635,98934,Sim,1,1,0,0,1
8773,Maria Silva,25,F,Preta,Não,2,São Paulo,175635,1,1,Não,584,63730,Não,0,0,0,0,1
8774,Camila Alves,47,F,Preta,Sim,0,Curitiba,106123,2,0,Não,483,38413,Não,1,0,0,1,1
8775,Pedro Ferreira,66,M,Amarela,Sim,1,Curitiba,33624,2,0,Sim,358,9378,Não,1,0,1,0,0
8776,Ricardo Alves,74,M,Indígena,Não,1,Goiânia,157854,3,5,Sim,470,9338,Não,1,1,0,1,1
8777,Laura Gomes,48,F,Parda,Não,0,Porto Alegre,48985,2,0,Sim,650,6257,Não,1,1,1,1,0
8778,Carlos Ferreira,31,M,Indígena,Não,2,Rio de Janeiro,184076,2,2,Não,491,3015,Não,1,0,1,1,0
8779,Antônio Gomes,38,M,Branca,Não,3,Belo Horizonte,110387,1,2,Não,564,40905,Sim,1,1,0,1,0
8780,Paulo Santos,31,M,Preta,Sim,4,Curitiba,222339,0,2,Não,787,67858,Sim,0,0,0,1,0
8781,Amanda Gomes,28,F,Amarela,Sim,4,Recife,288467,3,2,Sim,742,129911,Sim,1,0,0,1,0
8782,Fernanda Oliveira,57,F,Parda,Não,3,Belo Horizonte,162525,1,0,Sim,724,78691,Sim,0,1,1,1,1
8783,Laura Alves,77,F,Parda,Sim,2,Brasília,226205,2,3,Sim,842,53864,Sim,1,1,1,0,1
8784,Paulo Santos,29,M,Amarela,Não,1,Porto Alegre,273630,0,5,Sim,506,14390,Não,1,1,1,1,0
8785,Paulo Oliveira,54,M,Preta,Não,3,Curitiba,293225,1,0,Sim,306,107055,Não,1,1,0,1,1
8786,Eduardo Alves,24,M,Indígena,Não,4,Belo Horizonte,151785,3,2,Sim,808,374,Sim,1,0,1,1,0
8787,Ricardo Pereira,42,M,Indígena,Sim,0,Curitiba,235850,2,4,Sim,708,47353,Sim,1,1,1,1,1
8788,Carolina Alves,69,F,Indígena,Não,3,Fortaleza,218708,0,0,Sim,338,31578,Sim,1,1,1,1,1
8789,Maria Souza,28,F,Branca,Sim,0,Porto Alegre,204040,1,0,Não,554,39753,Não,1,1,0,1,1
8790,Maria Rodrigues,48,F,Indígena,Não,0,Curitiba,185997,2,3,Não,308,58913,Não,1,0,0,0,1
8791,Ricardo Gomes,40,M,Amarela,Sim,3,Belo Horizonte,136825,1,3,Não,400,34672,Sim,1,0,0,0,0
8792,Carolina Costa,62,F,Preta,Sim,0,Salvador,60760,2,0,Sim,732,1638,Sim,1,0,0,0,0
8793,Patrícia Ferreira,48,F,Amarela,Sim,4,Porto Alegre,116992,0,2,Sim,575,30329,Sim,0,1,0,0,1
8794,Amanda Oliveira,66,F,Amarela,Não,0,Brasília,290413,2,2,Não,573,113426,Sim,1,1,0,0,0
8795,Amanda Alves,50,F,Preta,Não,1,Rio de Janeiro,48363,2,5,Não,674,9427,Não,1,0,0,1,0
8796,Maria Gomes,35,F,Branca,Não,4,Porto Alegre,81975,0,0,Sim,710,9848,Sim,1,0,1,0,0
8797,Camila Alves,70,F,Branca,Sim,1,São Paulo,147584,3,5,Sim,715,27620,Sim,1,1,1,1,1
8798,Eduardo Oliveira,42,M,Indígena,Não,2,São Paulo,142133,2,5,Não,493,43774,Não,1,1,0,0,1
8799,Ricardo Alves,67,M,Parda,Sim,1,São Paulo,22682,3,3,Sim,536,10896,Sim,1,0,0,0,1
8800,Beatriz Pereira,58,F,Amarela,Sim,1,Rio de Janeiro,245787,0,3,Não,745,18226,Não,1,0,0,0,0
8801,Juliana Gomes,46,F,Branca,Sim,3,Goiânia,143357,1,4,Sim,495,19409,Não,1,1,1,1,1
8802,Beatriz Silva,70,F,Preta,Sim,0,Curitiba,61323,3,2,Não,468,14405,Não,1,1,1,0,0
8803,Luiz Ferreira,66,M,Branca,Sim,4,Fortaleza,299024,0,1,Não,682,6554,Sim,1,1,0,0,1
8804,Carolina Ferreira,31,F,Indígena,Não,1,Porto Alegre,143234,2,0,Não,316,21518,Não,0,0,0,0,0
8805,Ana Silva,40,F,Indígena,Sim,3,Goiânia,68107,1,1,Não,821,26654,Sim,1,0,0,0,0
8806,Miguel Costa,54,M,Parda,Não,4,Fortaleza,103215,2,2,Sim,680,24521,Não,1,0,1,1,1
8807,Fernando Oliveira,59,M,Branca,Não,3,Fortaleza,91142,3,0,Não,816,5587,Não,1,1,0,1,0
8808,Carlos Souza,22,M,Preta,Sim,2,Brasília,116671,0,0,Sim,588,17974,Sim,1,1,0,1,1
8809,Ana Alves,48,F,Parda,Sim,1,Salvador,120447,3,2,Sim,709,42815,Sim,1,0,1,1,1
8810,João Santos,39,M,Preta,Não,3,São Paulo,186969,0,3,Sim,487,43912,Não,1,1,1,1,1
8811,Carolina Silva,63,F,Branca,Não,4,Recife,108345,0,0,Não,434,10882,Sim,0,0,0,0,1
8812,Ricardo Pereira,30,M,Parda,Não,1,Brasília,106308,0,5,Sim,636,2610,Sim,1,0,1,0,0
8813,Fernando Santos,46,M,Branca,Sim,0,Belo Horizonte,41719,2,4,Não,683,13239,Sim,0,0,0,0,0
8814,Carlos Rodrigues,21,M,Preta,Não,0,São Paulo,158344,1,1,Sim,778,37969,Sim,1,1,1,1,0
8815,Carlos Souza,44,M,Indígena,Sim,3,Goiânia,94200,0,1,Não,462,6464,Sim,1,0,0,1,0
8816,Patrícia Alves,65,F,Branca,Sim,0,Goiânia,36784,3,2,Sim,848,15927,Não,1,0,0,1,0
8817,Patrícia Pereira,78,F,Indígena,Não,0,Recife,239544,1,2,Não,780,31826,Sim,1,0,0,1,1
8818,Patrícia Santos,50,F,Parda,Sim,1,Rio de Janeiro,149167,0,3,Não,849,46482,Sim,1,1,1,0,0
8819,Paulo Pereira,37,M,Parda,Sim,4,Salvador,218706,0,5,Não,472,13837,Não,1,1,0,0,1
8820,Fernanda Alves,75,F,Branca,Não,3,São Paulo,109532,2,3,Sim,710,35171,Não,0,1,0,1,0
8821,Camila Rodrigues,55,F,Preta,Sim,2,Belo Horizonte,73700,2,4,Sim,683,2957,Não,1,0,1,1,0
8822,Juliana Silva,63,F,Amarela,Sim,2,Goiânia,121391,3,3,Não,797,2379,Não,0,0,1,0,0
8823,Amanda Pereira,45,F,Parda,Não,0,Salvador,206386,0,1,Sim,439,78321,Não,1,0,1,0,1
8824,Juliana Silva,51,F,Amarela,Não,0,Curitiba,83294,1,4,Não,819,24770,Não,1,0,0,0,0
8825,João Oliveira,49,M,Preta,Sim,3,Recife,281222,3,2,Sim,491,119663,Sim,1,1,1,0,1
8826,Eduardo Rodrigues,19,M,Parda,Sim,4,Goiânia,253616,1,0,Sim,648,9142,Sim,1,0,1,1,0
8827,Carlos Silva,27,M,Branca,Não,1,Fortaleza,83618,3,5,Sim,692,25948,Sim,1,1,0,1,0
8828,Amanda Alves,65,F,Indígena,Não,4,Curitiba,238298,1,5,Sim,389,91001,Sim,1,1,1,1,0
8829,Beatriz Gomes,55,F,Branca,Sim,3,Recife,114362,3,5,Não,541,12855,Não,0,0,0,0,1
8830,Miguel Gomes,64,M,Parda,Não,2,Curitiba,283520,0,4,Não,603,36702,Não,1,1,0,0,1
8831,Ana Oliveira,77,F,Parda,Não,2,Recife,145891,1,2,Não,304,18406,Não,1,0,0,0,1
8832,Carlos Gomes,26,M,Preta,Sim,0,Belo Horizonte,80944,1,2,Não,814,12113,Não,1,0,0,1,0
8833,Fernando Souza,37,M,Branca,Sim,1,Rio de Janeiro,159568,2,4,Sim,618,57700,Não,1,0,1,0,0
8834,Maria Rodrigues,46,F,Branca,Sim,2,Brasília,243587,0,0,Sim,713,118613,Sim,0,1,1,0,1
8835,Eduardo Silva,79,M,Parda,Não,3,Fortaleza,190847,3,5,Não,418,14281,Não,1,1,0,0,0
8836,Carlos Rodrigues,63,M,Branca,Sim,0,Belo Horizonte,251158,0,3,Não,428,10873,Não,1,1,1,0,0
8837,Pedro Souza,22,M,Amarela,Não,4,Rio de Janeiro,298091,0,2,Sim,724,8484,Não,0,0,0,1,1
8838,Eduardo Santos,45,M,Branca,Não,0,Porto Alegre,66012,3,5,Não,786,12668,Não,1,1,0,1,1
8839,Antônio Gomes,62,M,Amarela,Sim,0,Porto Alegre,129597,0,3,Não,314,34874,Sim,0,1,1,1,1
8840,Fernando Santos,47,M,Indígena,Sim,1,São Paulo,51450,2,3,Sim,457,11047,Sim,1,0,1,0,0
8841,Fernando Rodrigues,67,M,Amarela,Sim,3,Recife,274714,1,1,Não,404,874,Sim,1,1,0,0,1
8842,Juliana Alves,40,F,Parda,Sim,2,Salvador,293292,1,3,Sim,464,51035,Não,1,1,1,0,0
8843,Eduardo Rodrigues,71,M,Preta,Não,1,Recife,32354,1,4,Sim,724,1402,Não,0,0,1,1,1
8844,Ana Pereira,37,F,Parda,Sim,2,Goiânia,299730,3,1,Sim,769,48982,Não,1,1,1,0,1
8845,Juliana Rodrigues,25,F,Preta,Sim,1,São Paulo,264136,3,5,Não,729,31351,Sim,1,1,1,1,1
8846,Pedro Souza,60,M,Indígena,Sim,2,Recife,68522,0,2,Sim,335,7348,Sim,0,1,0,0,0
8847,Beatriz Costa,80,F,Indígena,Não,4,São Paulo,201241,3,4,Sim,682,10263,Não,1,0,1,1,0
8848,Eduardo Oliveira,75,M,Indígena,Sim,1,Curitiba,61041,3,3,Sim,673,25180,Sim,1,1,1,0,1
8849,Fernanda Pereira,63,F,Preta,Sim,3,Belo Horizonte,175757,1,2,Não,597,87538,Não,1,0,0,1,1
8850,João Pereira,37,M,Preta,Não,1,Brasília,94102,0,4,Sim,444,29148,Sim,1,1,1,0,0
8851,Pedro Oliveira,67,M,Indígena,Sim,3,Recife,295592,2,2,Sim,376,86511,Sim,1,1,0,0,1
8852,Fernanda Alves,74,F,Branca,Sim,3,Curitiba,156461,2,0,Não,420,27104,Sim,1,0,0,0,1
8853,Paulo Pereira,36,M,Amarela,Sim,1,Salvador,118671,0,2,Sim,740,56155,Sim,1,0,1,1,1
8854,Paulo Costa,48,M,Branca,Sim,2,Rio de Janeiro,83162,1,1,Sim,453,16022,Sim,1,1,0,0,1
8855,Laura Pereira,77,F,Parda,Sim,2,Fortaleza,152435,0,0,Sim,612,64657,Sim,1,0,0,1,0
8856,Beatriz Pereira,40,F,Branca,Não,2,Recife,251341,0,1,Não,823,30697,Não,1,1,1,1,0
8857,Juliana Souza,43,F,Parda,Sim,1,Belo Horizonte,48041,2,5,Sim,454,21518,Não,1,0,0,1,1
8858,Miguel Silva,39,M,Branca,Sim,3,Porto Alegre,216223,1,3,Não,546,43892,Não,1,0,0,0,0
8859,Pedro Oliveira,55,M,Preta,Sim,0,Goiânia,170647,2,5,Sim,474,35207,Não,0,1,0,0,1
8860,Beatriz Gomes,55,F,Amarela,Sim,1,São Paulo,148083,1,1,Não,837,2786,Sim,0,1,0,0,1
8861,Eduardo Alves,18,M,Branca,Não,0,Belo Horizonte,256101,0,0,Não,766,52415,Não,1,0,0,1,0
8862,João Ferreira,40,M,Amarela,Sim,4,Porto Alegre,36671,2,2,Não,633,9549,Sim,1,0,0,0,0
8863,Amanda Oliveira,55,F,Amarela,Não,0,Recife,113864,3,0,Não,621,34458,Sim,1,1,0,0,0
8864,Ricardo Alves,70,M,Amarela,Não,3,Porto Alegre,53910,2,2,Não,489,9883,Não,1,1,0,1,0
8865,Luiz Ferreira,35,M,Indígena,Não,2,Recife,188889,2,0,Sim,847,14282,Não,1,1,1,0,0
8866,Miguel Ferreira,26,M,Amarela,Não,2,Goiânia,117818,0,2,Não,544,53549,Sim,1,0,0,1,0
8867,Ana Oliveira,23,F,Indígena,Não,2,São Paulo,138737,3,0,Sim,473,31935,Não,1,0,1,1,1
8868,Ana Souza,43,F,Amarela,Não,3,Brasília,224579,3,1,Não,682,35019,Não,1,0,0,1,0
8869,João Oliveira,57,M,Indígena,Não,1,Goiânia,125520,1,2,Sim,472,45503,Não,1,0,1,0,1
8870,Fernanda Gomes,52,F,Branca,Não,2,Curitiba,192674,2,4,Sim,745,56052,Sim,1,0,0,1,0
8871,Juliana Ferreira,53,F,Branca,Não,0,Goiânia,269887,1,4,Sim,752,78509,Sim,1,1,0,1,1
8872,Eduardo Santos,62,M,Parda,Sim,4,Belo Horizonte,139372,1,1,Sim,352,44069,Não,1,0,0,1,1
8873,Laura Gomes,49,F,Indígena,Sim,1,Porto Alegre,89571,0,5,Não,416,31561,Sim,0,0,0,0,0
8874,Camila Pereira,35,F,Indígena,Não,1,Brasília,217189,3,5,Sim,820,2377,Não,1,0,1,1,0
